DATE,Black Unemployment,UNRATE,Time
1983-04-30,3.0155349008501706,0.8425958462057893,4.912654885736052
1983-05-31,3.0106208860477417,0.8383445087075342,4.919980925828125
1983-06-30,3.0301337002713233,0.8383445087075342,4.927253685157205
1983-07-31,2.9652730660692823,0.8067926412579502,4.9344739331306915
1983-08-31,2.9806186357439426,0.8115041841791963,4.941642422609304
1983-09-30,2.9338568698359038,0.7971483405370907,4.948759890378168
1983-10-31,2.9014215940827497,0.7769145069831563,4.955827057601261
1983-11-30,2.8622008809294686,0.7608367460774452,4.962844630259907
1983-12-31,2.8791984572980396,0.7496482603933199,4.969813299576001
1984-01-31,2.8507065015037334,0.7320993680864453,4.976733742420574
1984-02-29,2.785011242238338,0.7198493500500933,4.983606621708336
1984-03-31,2.8094026953624978,0.7198493500500933,4.990432586778736
1984-04-30,2.803360380906535,0.7135478294269664,4.997212273764115
1984-05-31,2.7536607123542622,0.6938869069999295,5.003946305945459
1984-06-30,2.747270914255491,0.6801029867859266,5.0106352940962555
1984-07-31,2.8154087194227095,0.7005710654772761,5.017279836814924
1984-08-31,2.772588722239781,0.7005710654772761,5.0238805208462765
1984-09-30,2.70805020110221,0.6870659010831026,5.030437921392435
1984-10-31,2.72785282839839,0.6938869069999295,5.0369526024136295
1984-11-30,2.70805020110221,0.6801029867859266,5.043425116919247
1984-12-31,2.7212954278522306,0.6870659010831026,5.049856007249537
1985-01-31,2.7212954278522306,0.6870659010831026,5.056245805348308
1985-02-28,2.760009940032921,0.6801029867859266,5.062595033026967
1985-03-31,2.714694743820879,0.6801029867859266,5.0689042022202315
1985-04-30,2.714694743820879,0.6870659010831026,5.075173815233827
1985-05-31,2.7212954278522306,0.6801029867859266,5.081404364984463
1985-06-30,2.667228206581955,0.6938869069999295,5.087596335232384
1985-07-31,2.7212954278522306,0.6938869069999295,5.093750200806762
1985-08-31,2.6602595372658615,0.6729928312809478,5.099866427824199
1985-09-30,2.7212954278522306,0.6729928312809478,5.10594547390058
1985-10-31,2.70805020110221,0.6729928312809478,5.111987788356544
1985-11-30,2.747270914255491,0.6657298105782764,5.117993812416755
1985-12-31,2.70805020110221,0.6657298105782764,5.123963979403259
1986-01-31,2.6741486494265287,0.6429624958569642,5.1298987149230735
1986-02-28,2.667228206581955,0.6801029867859266,5.135798437050262
1986-03-31,2.681021528714291,0.6801029867859266,5.14166355650266
1986-04-30,2.6946271807700692,0.6729928312809478,5.147494476813453
1986-05-31,2.681021528714291,0.6801029867859266,5.153291594497779
1986-06-30,2.714694743820879,0.6801029867859266,5.159055299214529
1986-07-31,2.667228206581955,0.6657298105782764,5.1647859739235145
1986-08-31,2.6946271807700692,0.6583079885420274,5.170483995038151
1986-09-30,2.7013612129514133,0.6657298105782764,5.176149732573829
1986-10-31,2.681021528714291,0.6657298105782764,5.181783550292085
1986-11-30,2.6602595372658615,0.6583079885420274,5.187385805840755
1986-12-31,2.617395832834079,0.6350251756323279,5.19295685089021
1987-01-31,2.6390573296152584,0.6350251756323279,5.198497031265826
1987-02-28,2.624668592163159,0.6350251756323279,5.204006687076795
